Chamber,District Number,School District,RCDTS,Legislator Name,Total Students,Share of Students
Senate,51,Armstrong Twp HSD 225,5409222501700,Chapin Rose,114,1
Senate,51,Armstrong-Ellis Cons SD 61,5409206100300,Chapin Rose,86,1
Senate,51,Arthur CUSD 305,1102130502600,Chapin Rose,536,0.59
Senate,51,Bismarck Henning CUSD,5409200102600,Chapin Rose,544,1
Senate,51,Casey-Westfield CUSD 4C,11012004C2600,Chapin Rose,885,1
Senate,51,Charleston CUSD 1,1101500102600,Chapin Rose,2481,1
Senate,51,Cumberland CUSD 77,1101807702600,Chapin Rose,978,1
Senate,51,Dieterich CUSD 30,0302503002600,Chapin Rose,601,1
Senate,51,Edgar County CUD 6,1102300602600,Chapin Rose,276,1
Senate,51,Fisher CUSD 1,0901000102600,Chapin Rose,613,1
Senate,51,Georgetown-Ridge Farm CUD 4,5409200402600,Chapin Rose,834,1
Senate,51,Gifford CCSD 188,0901018800400,Chapin Rose,158,1
Senate,51,Heritage CUSD 8,0901000802600,Chapin Rose,356,1
Senate,51,Hoopeston Area CUSD 11,5409201102600,Chapin Rose,1076,1
Senate,51,Hutsonville CUSD 1,1201700102600,Chapin Rose,298,1
Senate,51,Jasper County CUD 1,1204000102600,Chapin Rose,1171,1
Senate,51,Kansas CUSD 3,1102300302600,Chapin Rose,173,1
Senate,51,Lawrence County CUD 20,1205102002600,Chapin Rose,1011,1
Senate,51,Ludlow CCSD 142,0901014200400,Chapin Rose,47,1
Senate,51,Mahomet-Seymour CUSD 3,0901000302600,Chapin Rose,3385,1
Senate,51,Marshall CUSD 2C,11012002C2600,Chapin Rose,1162,1
Senate,51,Martinsville CUSD 3C,11012003C2600,Chapin Rose,362,1
Senate,51,Mattoon CUSD 2,1101500202600,Chapin Rose,3002,1
Senate,51,Oakland CUSD 5,1101500502600,Chapin Rose,245,1
Senate,51,Oblong CUSD 4,1201700402600,Chapin Rose,544,1
Senate,51,Palestine CUSD 3,1201700302600,Chapin Rose,338,1
Senate,51,Paris CUSD 4,1102300402600,Chapin Rose,423,1
Senate,51,Paris-Union SD 95,1102309502500,Chapin Rose,866,1
Senate,51,Potomac CUSD 10,5409201002600,Chapin Rose,131,1
Senate,51,Prairieview-Ogden CCSD 197,0901019700400,Chapin Rose,133,0.48
Senate,51,Red Hill CUSD 10,1205101002600,Chapin Rose,907,1
Senate,51,Robinson CUSD 2,1201700202600,Chapin Rose,1519,1
Senate,51,Rossville-Alvin CUSD 7,5409200702600,Chapin Rose,280,1
Senate,51,Salt Fork Community Unit District  512,5409251202600,Chapin Rose,861,1
Senate,51,Shiloh CUSD 1,1102300102600,Chapin Rose,358,1
Senate,51,St Joseph CCSD 169,0901016900400,Chapin Rose,821,1
Senate,51,St Joseph Ogden CHSD 305,0901030501600,Chapin Rose,436,1
Senate,51,Tolono CUSD 7,0901000702600,Chapin Rose,1259,0.84
Senate,51,Tuscola CUSD 301,1102130102600,Chapin Rose,883,1
Senate,51,Villa Grove CUSD 302,1102130202600,Chapin Rose,624,1
Senate,52,Champaign CUSD 4,0901000402600,Paul Faraci,10218,1
Senate,52,Danville CCSD 118,5409211802400,Paul Faraci,4650,0.98
Senate,52,Oakwood CUSD 76,5409207602600,Paul Faraci,820,1
Senate,52,Prairieview-Ogden CCSD 197,0901019700400,Paul Faraci,142,0.52
Senate,52,Rantoul City SD 137,0901013700200,Paul Faraci,1661,0.99
Senate,52,Rantoul Township HSD 193,0901019301700,Paul Faraci,827,1
Senate,52,Thomasboro CCSD 130,0901013000400,Paul Faraci,141,1
Senate,52,Tolono CUSD 7,0901000702600,Paul Faraci,240,0.16
Senate,52,Urbana SD 116,0901011602200,Paul Faraci,3877,0.89
Senate,52,Westville CUSD 2,5409200202600,Paul Faraci,1142,1
Senate,53,Allen-Otter Creek CCSD 65,3505006500400,Chris Balkema,92,1
Senate,53,Central CUSD 4,3203800402600,Chris Balkema,948,1
Senate,53,Central SD 51,5309005100200,Chris Balkema,1267,1
Senate,53,Cissna Park CUSD 6,3203800602600,Chris Balkema,285,1
Senate,53,Coal City CUSD 1,2403200102600,Chris Balkema,2126,1
Senate,53,Cornell CCSD 426,1705342600400,Chris Balkema,102,1
Senate,53,County of Woodford School,5310212201700,Chris Balkema,899,1
Senate,53,Crescent Iroquois CUSD 249,3203824902600,Chris Balkema,50,1
Senate,53,DePue USD 103,2800610302200,Chris Balkema,321,1
Senate,53,Donovan CUSD 3,3203800302600,Chris Balkema,285,1
Senate,53,Dwight Common SD 232,1705323200200,Chris Balkema,540,1
Senate,53,Dwight Twp HSD 230,1705323001700,Chris Balkema,201,1
Senate,53,El Paso-Gridley CUSD 11,5310201102600,Chris Balkema,1149,1
Senate,53,Eureka CUD 140,5310214002600,Chris Balkema,1345,0.9
Senate,53,Fieldcrest CUSD 6,5310200602600,Chris Balkema,852,1
Senate,53,Flanagan-Cornell Dist 74,1705307402700,Chris Balkema,348,1
Senate,53,Gardner CCSD 72C,24032072C0400,Chris Balkema,148,1
Senate,53,Gardner S Wilmington Twp HSD 73,2403207301700,Chris Balkema,153,1
Senate,53,Gibson City-Melvin-Sibley CUSD 5,0902700502600,Chris Balkema,976,1
Senate,53,Henry-Senachwine CUSD 5,3505900502600,Chris Balkema,548,1
Senate,53,Iroquois County CUSD 9,3203800902600,Chris Balkema,884,1
Senate,53,Iroquois West CUSD 10,3203801002600,Chris Balkema,810,1
Senate,53,Lexington CUSD 7,1706400702600,Chris Balkema,478,1
Senate,53,Lostant CUSD 425,3505042502600,Chris Balkema,56,1
Senate,53,Lowpoint-Washburn CUSD 21,5310202102600,Chris Balkema,318,1
Senate,53,Marseilles ESD 150,3505015000200,Chris Balkema,508,1
Senate,53,Mazon-Verona-Kinsman ESD 2C,24032002C0200,Chris Balkema,310,1
Senate,53,McLean County USD 5,1706400502600,Chris Balkema,3931,0.32
Senate,53,Metamora CCSD 1,5310200100400,Chris Balkema,835,1
Senate,53,Midland CUSD 7,3505900702600,Chris Balkema,662,1
Senate,53,Milford Area Public Schools District 124,3203812402600,Chris Balkema,477,1
Senate,53,Minooka CCSD 201,2403220100400,Chris Balkema,581,0.13
Senate,53,Odell CCSD 435,1705343500400,Chris Balkema,158,1
Senate,53,Paxton-Buckley-Loda CUD 10,0902701002600,Chris Balkema,1227,1
Senate,53,Pontiac CCSD 429,1705342900400,Chris Balkema,1067,1
Senate,53,Pontiac Twp HSD 90,1705309001700,Chris Balkema,656,1
Senate,53,Prairie Central CUSD 8,1705300802600,Chris Balkema,1685,1
Senate,53,Putnam County CUSD 535,3507853502600,Chris Balkema,751,1
Senate,53,Roanoke Benson CUSD 60,5310206002600,Chris Balkema,428,1
Senate,53,Rooks Creek CCSD 425,1705342500400,Chris Balkema,62,1
Senate,53,Saunemin CCSD 438,1705343800400,Chris Balkema,117,1
Senate,53,Seneca CCSD 170,3505017000400,Chris Balkema,485,1
Senate,53,Streator ESD 44,3505004400200,Chris Balkema,1488,1
Senate,53,Streator Twp HSD 40,3505004001700,Chris Balkema,767,1
Senate,53,Tonica CCSD 79,3505007900400,Chris Balkema,119,1
Senate,53,Tri Point CUSD 6-J,17053006J2600,Chris Balkema,376,1
Senate,53,Washington CHSD 308,5309030801600,Chris Balkema,1424,1
Senate,53,Washington SD 52,5309005200200,Chris Balkema,811,1
Senate,53,Woodland CUSD 5,1705300502600,Chris Balkema,450,1
Senate,54,Altamont CUSD 10,0302501002600,Steve McClure,677,1
Senate,54,Arthur CUSD 305,1102130502600,Steve McClure,145,0.16
Senate,54,Athens CUSD 213,5106521302600,Steve McClure,1021,1
Senate,54,Auburn CUSD 10,5108401002600,Steve McClure,1071,1
Senate,54,Ball Chatham CUSD 5,5108400502600,Steve McClure,2053,0.45
Senate,54,Beecher City CUSD 20,0302502002600,Steve McClure,362,1
Senate,54,Carlinville CUSD 1,4005600102600,Steve McClure,1283,1
Senate,54,Central A & M CUD 21,1108702102600,Steve McClure,721,0.98
Senate,54,Cowden-Herrick CUSD 3A,11087003A2600,Steve McClure,322,1
Senate,54,Decatur SD 61,3905506102500,Steve McClure,364,0.05
Senate,54,Effingham CUSD 40,0302504002600,Steve McClure,2195,1
Senate,54,Gillespie CUSD 7,4005600702600,Steve McClure,1124,1
Senate,54,Greenview CUSD 200,5106520002600,Steve McClure,208,1
Senate,54,Hillsboro CUSD 3,0306800302600,Steve McClure,1507,1
Senate,54,Litchfield CUSD 12,0306801202600,Steve McClure,1283,1
Senate,54,Meridian CUSD 15,3905501502600,Steve McClure,952,1
Senate,54,Morrisonville CUSD 1,0301100102600,Steve McClure,280,1
Senate,54,Mount Olive CUSD 5,4005600502600,Steve McClure,485,1
Senate,54,Mt Zion CUSD 3,3905500302600,Steve McClure,2391,1
Senate,54,Neoga CUSD 3,1101800302600,Steve McClure,460,1
Senate,54,New Berlin CUSD 16,5108401602600,Steve McClure,843,1
Senate,54,Nokomis CUSD 22,0306802202600,Steve McClure,571,1
Senate,54,North Mac CUSD 34,4005603402600,Steve McClure,1133,1
Senate,54,Okaw Valley CUSD 302,1107030202600,Steve McClure,456,1
Senate,54,Pana CUSD 8,0301100802600,Steve McClure,833,0.74
Senate,54,Panhandle CUSD 2,0306800202600,Steve McClure,432,1
Senate,54,Pawnee CUSD 11,5108401102600,Steve McClure,554,1
Senate,54,Pleasant Plains CUSD 8,5108400802600,Steve McClure,1273,1
Senate,54,Porta CUSD 202,5106520202600,Steve McClure,1051,1
Senate,54,Riverton CUSD 14,5108401402600,Steve McClure,1201,1
Senate,54,Shelbyville CUSD 4,1108700402600,Steve McClure,1242,1
Senate,54,Staunton CUSD 6,4005600602600,Steve McClure,1160,1
Senate,54,Stewardson-Strasburg CUD 5A,11087005A2600,Steve McClure,415,1
Senate,54,Sullivan CUSD 300,1107030002600,Steve McClure,1128,1
Senate,54,Taylorville CUSD 3,0301100302600,Steve McClure,2190,1
Senate,54,Teutopolis CUSD 50,0302505002600,Steve McClure,1112,1
Senate,54,Williamsville CUSD 15,5108401502600,Steve McClure,1441,1
Senate,54,Windsor CUSD 1,1108700102600,Steve McClure,335,1
Senate,55,Albers SD 63,1301406300200,Jason Plummer,161,1
Senate,55,Ashley CCSD 15,1309501500400,Jason Plummer,126,1
Senate,55,Aviston SD 21,1301402100200,Jason Plummer,445,1
Senate,55,Bartelso SD 57,1301405700200,Jason Plummer,184,1
Senate,55,Bond County CUSD 2,0300300202600,Jason Plummer,1517,1
Senate,55,Breese ESD 12,1301401200400,Jason Plummer,593,1
Senate,55,Brownstown CUSD 201,0302620102600,Jason Plummer,415,1
Senate,55,Carlyle CUSD 1,1301400102600,Jason Plummer,926,1
Senate,55,Central CHSD 71,1301407101600,Jason Plummer,627,1
Senate,55,Central City SD 133,1305813300200,Jason Plummer,295,1
Senate,55,Centralia HSD 200,1305820001700,Jason Plummer,868,1
Senate,55,Centralia SD 135,1305813500200,Jason Plummer,1039,0.99
Senate,55,Clay City CUSD 10,1201301002600,Jason Plummer,259,1
Senate,55,Damiansville SD 62,1301406200200,Jason Plummer,100,1
Senate,55,Edwardsville CUSD 7,4105700702600,Jason Plummer,1690,0.24
Senate,55,Flora CUSD 35,1201303502600,Jason Plummer,1326,1
Senate,55,Germantown SD 60,1301406000200,Jason Plummer,246,1
Senate,55,Highland CUSD 5,4105700502600,Jason Plummer,2761,1
Senate,55,Irvington CCSD 11,1309501100400,Jason Plummer,62,1
Senate,55,Iuka CCSD 7,1305800700400,Jason Plummer,245,1
Senate,55,Kell Cons SD 2,1305800200300,Jason Plummer,71,1
Senate,55,Mulberry Grove CUSD 1,0300300102600,Jason Plummer,329,1
Senate,55,Nashville CCSD 49,1309504900400,Jason Plummer,590,1
Senate,55,Nashville CHSD 99,1309509901600,Jason Plummer,364,1
Senate,55,North Clay CUSD 25,1201302502600,Jason Plummer,542,1
Senate,55,North Wamac SD 186,1301418600200,Jason Plummer,130,1
Senate,55,O Fallon CCSD 90,5008209000400,Jason Plummer,626,0.16
Senate,55,Odin PSD 722,1305872202600,Jason Plummer,232,1
Senate,55,Patoka CUSD 100,1305810002600,Jason Plummer,222,1
Senate,55,Raccoon Cons SD 1,1305800100300,Jason Plummer,209,1
Senate,55,Ramsey CUSD 204,0302620402600,Jason Plummer,391,1
Senate,55,Richland County CUSD 1,1208000102600,Jason Plummer,2166,1
Senate,55,Salem CHSD 600,1305860001600,Jason Plummer,695,1
Senate,55,Salem SD 111,1305811100200,Jason Plummer,959,1
Senate,55,Sandoval CUSD 501,1305850102600,Jason Plummer,422,1
Senate,55,Selmaville CCSD 10,1305801000400,Jason Plummer,236,1
Senate,55,South Central CUD 401,1305840102600,Jason Plummer,627,1
Senate,55,St Elmo CUSD 202,0302620202600,Jason Plummer,395,1
Senate,55,St Libory Cons SD 30,5008203000300,Jason Plummer,67,1
Senate,55,St Rose SD 14-15,1301414150200,Jason Plummer,179,1
Senate,55,Triad CUSD 2,4105700202600,Jason Plummer,3983,1
Senate,55,Vandalia CUSD 203,0302620302600,Jason Plummer,1452,1
Senate,55,Wesclin CUSD 3,1301400302600,Jason Plummer,1307,1
Senate,55,West Washington Co CUD 10,1309501002600,Jason Plummer,509,1
Senate,55,Willow Grove SD 46,1301404600200,Jason Plummer,148,1
Senate,56,Alton CUSD 11,4105701102600,Erica Harriss,5094,0.91
Senate,56,Bethalto CUSD 8,4105700802600,Erica Harriss,1650,0.7
Senate,56,Central SD 104,5008210400200,Erica Harriss,622,1
Senate,56,Collinsville CUSD 10,4105701002600,Erica Harriss,5818,0.98
Senate,56,East Alton SD 13,4105701300200,Erica Harriss,688,1
Senate,56,East Alton-Wood River CHSD 14,4105701401600,Erica Harriss,500,1
Senate,56,Edwardsville CUSD 7,4105700702600,Erica Harriss,5388,0.75
Senate,56,Granite City CUSD 9,4105700902600,Erica Harriss,5588,0.99
Senate,56,Grant CCSD 110,5008211000400,Erica Harriss,330,0.58
Senate,56,Madison CUSD 12,4105701202600,Erica Harriss,574,0.98
Senate,56,Pontiac-W Holliday SD 105,5008210500200,Erica Harriss,607,1
Senate,56,Roxana CUSD 1,4105700102600,Erica Harriss,1640,1
Senate,56,Venice CUSD 3,4105700302600,Erica Harriss,84,1
Senate,56,Wood River-Hartford ESD 15,4105701500300,Erica Harriss,560,1
Senate,57,Belle Valley SD 119,5008211900200,Christopher Belt,961,1
Senate,57,Belleville SD 118,5008211800200,Christopher Belt,3303,1
Senate,57,Belleville Twp HSD 201,5008220101700,Christopher Belt,4390,0.94
Senate,57,Brooklyn UD 188,5008218802200,Christopher Belt,128,1
Senate,57,Cahokia CUSD 187,5008218702600,Christopher Belt,3021,1
Senate,57,Community Unit School District No 196,5008219602600,Christopher Belt,881,1
Senate,57,East St Louis SD 189,5008218902200,Christopher Belt,4342,0.96
Senate,57,Freeburg CCSD 70,5008207000400,Christopher Belt,780,1
Senate,57,Freeburg CHSD 77,5008207701600,Christopher Belt,661,1
Senate,57,Grant CCSD 110,5008211000400,Christopher Belt,238,0.42
Senate,57,Harmony Emge SD 175,5008217500200,Christopher Belt,677,1
Senate,57,High Mount SD 116,5008211600200,Christopher Belt,320,1
Senate,57,Lebanon CUSD 9,5008200902600,Christopher Belt,514,1
Senate,57,Madison CUSD 12,4105701202600,Christopher Belt,0,0
Senate,57,Mascoutah CUD 19,5008201902600,Christopher Belt,4177,1
Senate,57,Millstadt CCSD 160,5008216000400,Christopher Belt,684,1
Senate,57,New Athens CUSD 60,5008206002600,Christopher Belt,474,1
Senate,57,O Fallon CCSD 90,5008209000400,Christopher Belt,3326,0.84
Senate,57,O Fallon Twp HSD 203,5008220301700,Christopher Belt,2510,1
Senate,57,Shiloh Village SD 85,5008208500200,Christopher Belt,545,1
Senate,57,Signal Hill SD 181,5008218100200,Christopher Belt,280,1
Senate,57,Smithton CCSD 130,5008213000400,Christopher Belt,541,1
Senate,57,Whiteside SD 115,5008211500200,Christopher Belt,1158,1
Senate,57,Wolf Branch SD 113,5008211300200,Christopher Belt,779,1
Senate,58,Allendale CCSD 17,2009301702400,Terri Bryant,137,1
Senate,58,Benton CCSD 47,2102804700400,Terri Bryant,1022,1
Senate,58,Benton Cons HSD 103,2102810301300,Terri Bryant,588,1
Senate,58,Bethel SD 82,1304108200200,Terri Bryant,138,1
Senate,58,Bluford Unit School District 318,1304131802700,Terri Bryant,374,1
Senate,58,CCSD 204,3007320400400,Terri Bryant,203,1
Senate,58,Carmi-White County CUSD 5,2009700502600,Terri Bryant,1275,0.95
Senate,58,Chester CUSD 139,4507913902600,Terri Bryant,940,1
Senate,58,Christopher USD 99,2102809902600,Terri Bryant,696,1
Senate,58,Columbia CUSD 4,4506700402600,Terri Bryant,1932,1
Senate,58,Coulterville USD 1,4507900102200,Terri Bryant,199,1
Senate,58,Du Quoin CUSD 300,3007330002600,Terri Bryant,1349,1
Senate,58,Edwards County CUSD 1,2002400102600,Terri Bryant,812,1
Senate,58,Elverado CUSD 196,3003919602600,Terri Bryant,137,0.39
Senate,58,Ewing Northern CCSD 115,2102811500400,Terri Bryant,233,1
Senate,58,Fairfield Comm H S Dist 225,2009622501600,Terri Bryant,441,1
Senate,58,Fairfield PSD 112,2009611200400,Terri Bryant,629,1
Senate,58,Farrington CCSD 99,1304109900400,Terri Bryant,50,1
Senate,58,Field CCSD 3,1304100300400,Terri Bryant,279,1
Senate,58,Geff CCSD 14,2009601400400,Terri Bryant,93,1
Senate,58,Grand Prairie CCSD 6,1304100600400,Terri Bryant,88,1
Senate,58,Grayville CUSD 1,2009700102600,Terri Bryant,274,1
Senate,58,Hamilton Co CUSD 10,2003301002600,Terri Bryant,1105,1
Senate,58,Jasper CCSD 17,2009601700400,Terri Bryant,176,1
Senate,58,Marissa CUSD 40,5008204002600,Terri Bryant,487,1
Senate,58,McClellan CCSD 12,1304101200400,Terri Bryant,43,1
Senate,58,Mount Vernon SD 80,1304108000200,Terri Bryant,1483,1
Senate,58,Mt Vernon Twp HSD 201,1304120101700,Terri Bryant,1205,1
Senate,58,Murphysboro CUSD 186,3003918602600,Terri Bryant,1848,1
Senate,58,New Hope CCSD 6,2009600600400,Terri Bryant,187,1
Senate,58,North Wayne CUSD 200,2009620002600,Terri Bryant,379,1
Senate,58,Oakdale CCSD 1,1309500100400,Terri Bryant,56,1
Senate,58,Opdyke-Belle-Rive CCSD 5,1304100500400,Terri Bryant,145,1
Senate,58,Pinckneyville CHSD 101,3007310101600,Terri Bryant,404,1
Senate,58,Pinckneyville SD 50,3007305000200,Terri Bryant,489,1
Senate,58,Prairie Du Rocher CCSD 134,4507913400400,Terri Bryant,117,1
Senate,58,Red Bud CUSD 132,4507913202600,Terri Bryant,990,1
Senate,58,Rome CCSD 2,1304100200400,Terri Bryant,332,1
Senate,58,Sesser-Valier CUSD 196,2102819602600,Terri Bryant,573,1
Senate,58,Sparta CUSD 140,4507914002600,Terri Bryant,1161,1
Senate,58,Spring Garden Community Consolidated School District 178,1304117800400,Terri Bryant,218,1
Senate,58,Steeleville CUSD 138,4507913802600,Terri Bryant,409,1
Senate,58,Summersville SD 79,1304107900200,Terri Bryant,279,1
Senate,58,Tamaroa School Dist 5,3007300500200,Terri Bryant,93,1
Senate,58,Trico CUSD 176,3003917602600,Terri Bryant,852,1
Senate,58,Valmeyer CUSD 3,4506700302600,Terri Bryant,344,1
Senate,58,Wabash CUSD 348,2009334802600,Terri Bryant,1414,1
Senate,58,Waltonville CUSD 1,1304100102600,Terri Bryant,316,1
Senate,58,Waterloo CUSD 5,4506700502600,Terri Bryant,2701,1
Senate,58,Wayne City CUSD 100,2009610002600,Terri Bryant,489,1
Senate,58,Woodlawn Unit School District 209,1304120902700,Terri Bryant,511,1
Senate,59,Akin CCSD 91,2102809100400,Dale Fowler,111,1
Senate,59,Anna CCSD 37,3009103700400,Dale Fowler,569,1
Senate,59,Anna Jonesboro CHSD 81,3009108101600,Dale Fowler,457,1
Senate,59,Buncombe Cons SD 43,2104404300300,Dale Fowler,57,1
Senate,59,Cairo USD 1,3000200102200,Dale Fowler,292,1
Senate,59,Carbondale CHSD 165,3003916501600,Dale Fowler,947,1
Senate,59,Carbondale ESD 95,3003909500200,Dale Fowler,1562,1
Senate,59,Carrier Mills-Stonefort CUSD 2,2008300202600,Dale Fowler,401,1
Senate,59,Carterville CUSD 5,2110000502600,Dale Fowler,2147,1
Senate,59,Century CUSD 100,3007710002600,Dale Fowler,325,1
Senate,59,Cobden SUD 17,3009101702200,Dale Fowler,439,1
Senate,59,County of Union Sch Dist No43,3009104300400,Dale Fowler,311,1
Senate,59,Crab Orchard CUSD 3,2110000302600,Dale Fowler,479,1
Senate,59,Cypress SD 64,2104406400200,Dale Fowler,109,1
Senate,59,DeSoto Cons SD 86,3003908600300,Dale Fowler,193,1
Senate,59,Dongola USD 66,3009106602200,Dale Fowler,191,1
Senate,59,Egyptian CUSD 5,3000200502600,Dale Fowler,311,1
Senate,59,Eldorado CUSD 4,2008300402600,Dale Fowler,1087,1
Senate,59,Elverado CUSD 196,3003919602600,Dale Fowler,214,0.61
Senate,59,Frankfort CUSD 168,2102816802600,Dale Fowler,1503,1
Senate,59,Galatia CUSD 1,2008300102600,Dale Fowler,370,1
Senate,59,Gallatin CUSD 7,2003000702600,Dale Fowler,675,1
Senate,59,Giant City CCSD 130,3003913000400,Dale Fowler,236,1
Senate,59,Goreville CUD 1,2104400102600,Dale Fowler,649,1
Senate,59,Hardin County CUSD 1,2003500102600,Dale Fowler,535,1
Senate,59,Harrisburg CUSD 3,2008300302600,Dale Fowler,1765,1
Senate,59,Herrin CUSD 4,2110000402600,Dale Fowler,2320,1
Senate,59,Johnston City CUSD 1,2110000102600,Dale Fowler,1059,1
Senate,59,Joppa-Maple Grove UD 38,2106103802600,Dale Fowler,199,1
Senate,59,Lick Creek CCSD 16,3009101600400,Dale Fowler,128,1
Senate,59,Marion CUSD 2,2110000202600,Dale Fowler,3616,1
Senate,59,Massac UD 1,2106100102600,Dale Fowler,1840,1
Senate,59,Meridian CUSD 101,3007710102600,Dale Fowler,431,1
Senate,59,New Simpson Hill SD 32,2104403200300,Dale Fowler,237,1
Senate,59,Norris City-Omaha-Enfield CUSD 3,2009700302600,Dale Fowler,594,1
Senate,59,Pope Co CUD 1,2007600102600,Dale Fowler,466,1
Senate,59,Shawnee CUSD 84,3009108402600,Dale Fowler,278,1
Senate,59,Thompsonville CUSD 174,2102817402600,Dale Fowler,298,1
Senate,59,Unity Point CCSD 140,3003914000400,Dale Fowler,650,1
Senate,59,Vienna HSD 133,2104413301700,Dale Fowler,356,1
Senate,59,Vienna SD 55,2104405500200,Dale Fowler,389,1
Senate,59,Zeigler-Royalton CUSD 188,2102818802600,Dale Fowler,479,1
House,1,Central Stickney SD 110,0701611000200,Aarón M. Ortíz,296,1
House,1,Chicago Public Schools District 299,1501629902500,Aarón M. Ortíz,15043,0.05
House,2,Berwyn South SD 100,0601610000200,"Elizabeth ""Lisa"" Hernandez",2042,0.68
House,2,Brookfield Lagrange Park SD 95,0601609500200,"Elizabeth ""Lisa"" Hernandez",472,0.35
House,2,Cicero SD 99,0601609900200,"Elizabeth ""Lisa"" Hernandez",7191,0.84
House,2,J S Morton HSD 201,0601620101700,"Elizabeth ""Lisa"" Hernandez",4443,0.56
House,2,Lyons SD 103,0601610300200,"Elizabeth ""Lisa"" Hernandez",1682,0.81
House,2,Riverside SD 96,0601609600200,"Elizabeth ""Lisa"" Hernandez",123,0.07
House,3,Chicago Public Schools District 299,1501629902500,Eva-Dina Delgado,13913,0.04
House,4,Chicago Public Schools District 299,1501629902500,Lilian Jiménez,10810,0.03
House,5,Chicago Public Schools District 299,1501629902500,Kimberly Du Buclet,6572,0.02
House,6,Chicago Public Schools District 299,1501629902500,Sonya M. Harper,13086,0.04
House,7,Bellwood SD 88,0601608800200,"Emanuel ""Chris"" Welch",1578,0.81
House,7,Berkeley SD 87,0601608700200,"Emanuel ""Chris"" Welch",1034,0.5
House,7,Butler SD 53,1902205300200,"Emanuel ""Chris"" Welch",181,0.39
House,7,Elmhurst SD 205,1902220502600,"Emanuel ""Chris"" Welch",343,0.04
House,7,Forest Park SD 91,0601609100200,"Emanuel ""Chris"" Welch",564,0.81
House,7,Hillside SD 93,0601609300200,"Emanuel ""Chris"" Welch",423,1
House,7,Lindop SD 92,0601609200200,"Emanuel ""Chris"" Welch",309,1
House,7,Maywood-Melrose Park-Broadview 89,0601608900200,"Emanuel ""Chris"" Welch",2403,0.59
House,7,Proviso Twp HSD 209,0601620901700,"Emanuel ""Chris"" Welch",4125,1
House,7,Westchester SD 92-5,0601609250200,"Emanuel ""Chris"" Welch",1042,1
House,8,Chicago Public Schools District 299,1501629902500,La Shawn K. Ford,4169,0.01
House,8,Cicero SD 99,0601609900200,La Shawn K. Ford,706,0.08
House,8,Forest Park SD 91,0601609100200,La Shawn K. Ford,130,0.19
House,8,Komarek SD 94,0601609400200,La Shawn K. Ford,526,1
House,8,La Grange SD 102,0601610200200,La Shawn K. Ford,1723,0.59
House,8,La Grange SD 105 South,0601610500200,La Shawn K. Ford,581,0.5
House,8,Lyons Twp HSD 204,0601620401700,La Shawn K. Ford,3713,1
House,8,Oak Park ESD 97,0601609700200,La Shawn K. Ford,1090,0.2
House,8,Western Springs SD 101,0601610100200,La Shawn K. Ford,721,0.51
House,9,Chicago Public Schools District 299,1501629902500,Yolonda Morris,6646,0.02
House,10,Chicago Public Schools District 299,1501629902500,Jawaharial Williams,11820,0.04
House,11,Chicago Public Schools District 299,1501629902500,Ann M. Williams,9004,0.03
House,12,Chicago Public Schools District 299,1501629902500,Margaret Croke,7852,0.02
House,13,Chicago Public Schools District 299,1501629902500,Hoan Huynh,8254,0.03
House,14,Chicago Public Schools District 299,1501629902500,Kelly M. Cassidy,8285,0.03
House,15,Chicago Public Schools District 299,1501629902500,Michael J. Kelly,8199,0.03
House,15,East Maine SD 63,0501606300200,Michael J. Kelly,1562,0.43
House,15,Golf ESD 67,0501606700200,Michael J. Kelly,643,1
House,15,Morton Grove SD 70,0501607000200,Michael J. Kelly,874,1
House,15,Niles ESD 71,0501607100200,Michael J. Kelly,629,1
House,15,Skokie SD 69,0501606900200,Michael J. Kelly,642,0.35
House,16,Chicago Public Schools District 299,1501629902500,Kevin John Olickal,2219,0.01
House,16,East Prairie SD 73,0501607300200,Kevin John Olickal,524,1
House,16,Fairview SD 72,0501607200200,Kevin John Olickal,685,1
House,16,Lincolnwood SD 74,0501607400200,Kevin John Olickal,1200,1
House,16,Niles Twp HSD 219,0501621901700,Kevin John Olickal,2517,0.55
House,16,Skokie SD 69,0501606900200,Kevin John Olickal,1177,0.65
House,16,Skokie SD 73-5,0501607350200,Kevin John Olickal,1039,1
House,17,Avoca SD 37,0501603700200,Jennifer Gong-Gershowitz,352,0.57
House,17,East Maine SD 63,0501606300200,Jennifer Gong-Gershowitz,398,0.11
House,17,Evanston CCSD 65,0501606500400,Jennifer Gong-Gershowitz,1332,0.22
House,17,Glenbrook HSD 225,0501622501700,Jennifer Gong-Gershowitz,4990,0.99
House,17,Glenview CCSD 34,0501603400400,Jennifer Gong-Gershowitz,3832,0.9
House,17,Niles Twp HSD 219,0501621901700,Jennifer Gong-Gershowitz,1929,0.42
House,17,Northbrook/Glenview SD 30,0501603000200,Jennifer Gong-Gershowitz,754,0.61
House,17,Skokie SD 68,0501606800200,Jennifer Gong-Gershowitz,1694,1
House,17,West Northfield SD 31,0501603100200,Jennifer Gong-Gershowitz,635,0.67
House,17,Wilmette SD 39,0501603900200,Jennifer Gong-Gershowitz,1997,0.61
House,18,Avoca SD 37,0501603700200,Robyn Gabel,262,0.43
House,18,Chicago Public Schools District 299,1501629902500,Robyn Gabel,716,0
House,18,Evanston CCSD 65,0501606500400,Robyn Gabel,4844,0.78
